dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp
10/05/2020,10,5,2020,54,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
09/05/2020,9,5,2020,40,3,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
08/05/2020,8,5,2020,34,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
07/05/2020,7,5,2020,158,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
06/05/2020,6,5,2020,21,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
05/05/2020,5,5,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
04/05/2020,4,5,2020,10,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
03/05/2020,3,5,2020,70,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
02/05/2020,2,5,2020,32,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
01/05/2020,1,5,2020,72,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
30/04/2020,30,4,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
29/04/2020,29,4,2020,20,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
28/04/2020,28,4,2020,12,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
27/04/2020,27,4,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
26/04/2020,26,4,2020,26,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
25/04/2020,25,4,2020,22,3,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
24/04/2020,24,4,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
23/04/2020,23,4,2020,18,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
22/04/2020,22,4,2020,9,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
21/04/2020,21,4,2020,18,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
20/04/2020,20,4,2020,5,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
19/04/2020,19,4,2020,20,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
18/04/2020,18,4,2020,20,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
17/04/2020,17,4,2020,20,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
16/04/2020,16,4,2020,13,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
15/04/2020,15,4,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
14/04/2020,14,4,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
13/04/2020,13,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
12/04/2020,12,4,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
11/04/2020,11,4,2020,8,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
10/04/2020,10,4,2020,32,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
09/04/2020,9,4,2020,3,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
08/04/2020,8,4,2020,19,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
07/04/2020,7,4,2020,7,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
06/04/2020,6,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
05/04/2020,5,4,2020,20,5,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
04/04/2020,4,4,2020,11,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
03/04/2020,3,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
02/04/2020,2,4,2020,25,3,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
01/04/2020,1,4,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
31/03/2020,31,3,2020,17,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
30/03/2020,30,3,2020,23,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
29/03/2020,29,3,2020,0,2,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
28/03/2020,28,3,2020,4,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
27/03/2020,27,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
26/03/2020,26,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
25/03/2020,25,3,2020,19,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
24/03/2020,24,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
23/03/2020,23,3,2020,3,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
22/03/2020,22,3,2020,9,1,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
21/03/2020,21,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
20/03/2020,20,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
19/03/2020,19,3,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
18/03/2020,18,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
17/03/2020,17,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
16/03/2020,16,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
15/03/2020,15,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
14/03/2020,14,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
11/03/2020,11,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,Africa
20/05/2020,20,5,2020,76,3,Denmark,DK,DNK,5797446,Europe
19/05/2020,19,5,2020,41,1,Denmark,DK,DNK,5797446,Europe
18/05/2020,18,5,2020,69,4,Denmark,DK,DNK,5797446,Europe
17/05/2020,17,5,2020,67,5,Denmark,DK,DNK,5797446,Europe
16/05/2020,16,5,2020,78,0,Denmark,DK,DNK,5797446,Europe
15/05/2020,15,5,2020,46,4,Denmark,DK,DNK,5797446,Europe
14/05/2020,14,5,2020,76,6,Denmark,DK,DNK,5797446,Europe
13/05/2020,13,5,2020,78,4,Denmark,DK,DNK,5797446,Europe
12/05/2020,12,5,2020,84,5,Denmark,DK,DNK,5797446,Europe
11/05/2020,11,5,2020,110,3,Denmark,DK,DNK,5797446,Europe
10/05/2020,10,5,2020,101,4,Denmark,DK,DNK,5797446,Europe
09/05/2020,9,5,2020,135,6,Denmark,DK,DNK,5797446,Europe
08/05/2020,8,5,2020,100,6,Denmark,DK,DNK,5797446,Europe
07/05/2020,7,5,2020,162,3,Denmark,DK,DNK,5797446,Europe
06/05/2020,6,5,2020,151,7,Denmark,DK,DNK,5797446,Europe
05/05/2020,5,5,2020,147,9,Denmark,DK,DNK,5797446,Europe
04/05/2020,4,5,2020,116,8,Denmark,DK,DNK,5797446,Europe
03/05/2020,3,5,2020,96,11,Denmark,DK,DNK,5797446,Europe
02/05/2020,2,5,2020,153,10,Denmark,DK,DNK,5797446,Europe
01/05/2020,1,5,2020,150,9,Denmark,DK,DNK,5797446,Europe
30/04/2020,30,4,2020,157,9,Denmark,DK,DNK,5797446,Europe
29/04/2020,29,4,2020,153,7,Denmark,DK,DNK,5797446,Europe
28/04/2020,28,4,2020,123,5,Denmark,DK,DNK,5797446,Europe
27/04/2020,27,4,2020,130,4,Denmark,DK,DNK,5797446,Europe
26/04/2020,26,4,2020,235,15,Denmark,DK,DNK,5797446,Europe
25/04/2020,25,4,2020,137,9,Denmark,DK,DNK,5797446,Europe
24/04/2020,24,4,2020,161,10,Denmark,DK,DNK,5797446,Europe
23/04/2020,23,4,2020,217,14,Denmark,DK,DNK,5797446,Europe
22/04/2020,22,4,2020,180,6,Denmark,DK,DNK,5797446,Europe
21/04/2020,21,4,2020,131,9,Denmark,DK,DNK,5797446,Europe
20/04/2020,20,4,2020,142,9,Denmark,DK,DNK,5797446,Europe
19/04/2020,19,4,2020,169,10,Denmark,DK,DNK,5797446,Europe
18/04/2020,18,4,2020,194,15,Denmark,DK,DNK,5797446,Europe
17/04/2020,17,4,2020,198,12,Denmark,DK,DNK,5797446,Europe
16/04/2020,16,4,2020,170,10,Denmark,DK,DNK,5797446,Europe
15/04/2020,15,4,2020,193,14,Denmark,DK,DNK,5797446,Europe
14/04/2020,14,4,2020,144,12,Denmark,DK,DNK,5797446,Europe
13/04/2020,13,4,2020,178,13,Denmark,DK,DNK,5797446,Europe
12/04/2020,12,4,2020,177,13,Denmark,DK,DNK,5797446,Europe
11/04/2020,11,4,2020,184,10,Denmark,DK,DNK,5797446,Europe
10/04/2020,10,4,2020,233,19,Denmark,DK,DNK,5797446,Europe
09/04/2020,9,4,2020,331,15,Denmark,DK,DNK,5797446,Europe
08/04/2020,8,4,2020,390,16,Denmark,DK,DNK,5797446,Europe
07/04/2020,7,4,2020,312,8,Denmark,DK,DNK,5797446,Europe
06/04/2020,6,4,2020,292,18,Denmark,DK,DNK,5797446,Europe
05/04/2020,5,4,2020,320,22,Denmark,DK,DNK,5797446,Europe
04/04/2020,4,4,2020,371,16,Denmark,DK,DNK,5797446,Europe
03/04/2020,3,4,2020,279,19,Denmark,DK,DNK,5797446,Europe
02/04/2020,2,4,2020,247,14,Denmark,DK,DNK,5797446,Europe
01/04/2020,1,4,2020,283,13,Denmark,DK,DNK,5797446,Europe
31/03/2020,31,3,2020,182,5,Denmark,DK,DNK,5797446,Europe
30/03/2020,30,3,2020,194,7,Denmark,DK,DNK,5797446,Europe
29/03/2020,29,3,2020,155,13,Denmark,DK,DNK,5797446,Europe
28/03/2020,28,3,2020,169,11,Denmark,DK,DNK,5797446,Europe
27/03/2020,27,3,2020,153,7,Denmark,DK,DNK,5797446,Europe
26/03/2020,26,3,2020,133,2,Denmark,DK,DNK,5797446,Europe
25/03/2020,25,3,2020,131,8,Denmark,DK,DNK,5797446,Europe
24/03/2020,24,3,2020,65,11,Denmark,DK,DNK,5797446,Europe
23/03/2020,23,3,2020,69,0,Denmark,DK,DNK,5797446,Europe
22/03/2020,22,3,2020,71,4,Denmark,DK,DNK,5797446,Europe
21/03/2020,21,3,2020,104,3,Denmark,DK,DNK,5797446,Europe
20/03/2020,20,3,2020,36,2,Denmark,DK,DNK,5797446,Europe
19/03/2020,19,3,2020,91,0,Denmark,DK,DNK,5797446,Europe
18/03/2020,18,3,2020,92,3,Denmark,DK,DNK,5797446,Europe
17/03/2020,17,3,2020,57,0,Denmark,DK,DNK,5797446,Europe
16/03/2020,16,3,2020,48,1,Denmark,DK,DNK,5797446,Europe
15/03/2020,15,3,2020,23,0,Denmark,DK,DNK,5797446,Europe
14/03/2020,14,3,2020,128,0,Denmark,DK,DNK,5797446,Europe
13/03/2020,13,3,2020,160,0,Denmark,DK,DNK,5797446,Europe
12/03/2020,12,3,2020,252,0,Denmark,DK,DNK,5797446,Europe
11/03/2020,11,3,2020,151,0,Denmark,DK,DNK,5797446,Europe
10/03/2020,10,3,2020,75,0,Denmark,DK,DNK,5797446,Europe
09/03/2020,9,3,2020,7,0,Denmark,DK,DNK,5797446,Europe
08/03/2020,8,3,2020,8,0,Denmark,DK,DNK,5797446,Europe
07/03/2020,7,3,2020,3,0,Denmark,DK,DNK,5797446,Europe
06/03/2020,6,3,2020,10,0,Denmark,DK,DNK,5797446,Europe
05/03/2020,5,3,2020,2,0,Denmark,DK,DNK,5797446,Europe
04/03/2020,4,3,2020,3,0,Denmark,DK,DNK,5797446,Europe
03/03/2020,3,3,2020,1,0,Denmark,DK,DNK,5797446,Europe
02/03/2020,2,3,2020,1,0,Denmark,DK,DNK,5797446,Europe
01/03/2020,1,3,2020,1,0,Denmark,DK,DNK,5797446,Europe
29/02/2020,29,2,2020,1,0,Denmark,DK,DNK,5797446,Europe
28/02/2020,28,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
27/02/2020,27,2,2020,1,0,Denmark,DK,DNK,5797446,Europe
26/02/2020,26,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
25/02/2020,25,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
24/02/2020,24,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
23/02/2020,23,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
22/02/2020,22,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
21/02/2020,21,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
20/02/2020,20,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
19/02/2020,19,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
18/02/2020,18,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
17/02/2020,17,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
16/02/2020,16,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
15/02/2020,15,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
14/02/2020,14,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
13/02/2020,13,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
12/02/2020,12,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
11/02/2020,11,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
10/02/2020,10,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
09/02/2020,9,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
08/02/2020,8,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
07/02/2020,7,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
06/02/2020,6,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
05/02/2020,5,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
04/02/2020,4,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
03/02/2020,3,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
02/02/2020,2,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
01/02/2020,1,2,2020,0,0,Denmark,DK,DNK,5797446,Europe
31/01/2020,31,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
30/01/2020,30,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
29/01/2020,29,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
28/01/2020,28,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
27/01/2020,27,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
26/01/2020,26,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
25/01/2020,25,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
24/01/2020,24,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
23/01/2020,23,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
22/01/2020,22,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
21/01/2020,21,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
20/01/2020,20,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
19/01/2020,19,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
18/01/2020,18,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
17/01/2020,17,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
16/01/2020,16,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
15/01/2020,15,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
14/01/2020,14,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
13/01/2020,13,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
12/01/2020,12,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
11/01/2020,11,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
10/01/2020,10,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
09/01/2020,9,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
08/01/2020,8,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
07/01/2020,7,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
06/01/2020,6,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
05/01/2020,5,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
04/01/2020,4,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
03/01/2020,3,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
02/01/2020,2,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
01/01/2020,1,1,2020,0,0,Denmark,DK,DNK,5797446,Europe
31/12/2019,31,12,2019,0,0,Denmark,DK,DNK,5797446,Europe
20/05/2020,20,5,2020,0,0,Djibouti,DJ,DJI,958920,Africa
19/05/2020,19,5,2020,117,3,Djibouti,DJ,DJI,958920,Africa
18/05/2020,18,5,2020,70,0,Djibouti,DJ,DJI,958920,Africa
17/05/2020,17,5,2020,22,0,Djibouti,DJ,DJI,958920,Africa
16/05/2020,16,5,2020,25,1,Djibouti,DJ,DJI,958920,Africa
15/05/2020,15,5,2020,16,0,Djibouti,DJ,DJI,958920,Africa
14/05/2020,14,5,2020,12,0,Djibouti,DJ,DJI,958920,Africa
13/05/2020,13,5,2020,29,0,Djibouti,DJ,DJI,958920,Africa
12/05/2020,12,5,2020,17,0,Djibouti,DJ,DJI,958920,Africa
11/05/2020,11,5,2020,21,0,Djibouti,DJ,DJI,958920,Africa
10/05/2020,10,5,2020,54,0,Djibouti,DJ,DJI,958920,Africa
09/05/2020,9,5,2020,2,0,Djibouti,DJ,DJI,958920,Africa
08/05/2020,8,5,2020,13,0,Djibouti,DJ,DJI,958920,Africa
07/05/2020,7,5,2020,0,1,Djibouti,DJ,DJI,958920,Africa
06/05/2020,6,5,2020,4,0,Djibouti,DJ,DJI,958920,Africa
05/05/2020,5,5,2020,4,0,Djibouti,DJ,DJI,958920,Africa
04/05/2020,4,5,2020,0,0,Djibouti,DJ,DJI,958920,Africa
03/05/2020,3,5,2020,15,0,Djibouti,DJ,DJI,958920,Africa
02/05/2020,2,5,2020,8,0,Djibouti,DJ,DJI,958920,Africa
01/05/2020,1,5,2020,12,0,Djibouti,DJ,DJI,958920,Africa
30/04/2020,30,4,2020,5,0,Djibouti,DJ,DJI,958920,Africa
29/04/2020,29,4,2020,37,0,Djibouti,DJ,DJI,958920,Africa
28/04/2020,28,4,2020,12,0,Djibouti,DJ,DJI,958920,Africa
27/04/2020,27,4,2020,15,0,Djibouti,DJ,DJI,958920,Africa
26/04/2020,26,4,2020,9,0,Djibouti,DJ,DJI,958920,Africa
25/04/2020,25,4,2020,13,0,Djibouti,DJ,DJI,958920,Africa
24/04/2020,24,4,2020,12,0,Djibouti,DJ,DJI,958920,Africa
23/04/2020,23,4,2020,29,0,Djibouti,DJ,DJI,958920,Africa
22/04/2020,22,4,2020,99,0,Djibouti,DJ,DJI,958920,Africa
21/04/2020,21,4,2020,0,0,Djibouti,DJ,DJI,958920,Africa
20/04/2020,20,4,2020,114,0,Djibouti,DJ,DJI,958920,Africa
19/04/2020,19,4,2020,0,0,Djibouti,DJ,DJI,958920,Africa
18/04/2020,18,4,2020,141,0,Djibouti,DJ,DJI,958920,Africa
17/04/2020,17,4,2020,156,0,Djibouti,DJ,DJI,958920,Africa
16/04/2020,16,4,2020,72,0,Djibouti,DJ,DJI,958920,Africa
15/04/2020,15,4,2020,65,0,Djibouti,DJ,DJI,958920,Africa
14/04/2020,14,4,2020,84,0,Djibouti,DJ,DJI,958920,Africa
13/04/2020,13,4,2020,27,0,Djibouti,DJ,DJI,958920,Africa
12/04/2020,12,4,2020,37,1,Djibouti,DJ,DJI,958920,Africa
11/04/2020,11,4,2020,10,0,Djibouti,DJ,DJI,958920,Africa
10/04/2020,10,4,2020,5,1,Djibouti,DJ,DJI,958920,Africa
09/04/2020,9,4,2020,14,0,Djibouti,DJ,DJI,958920,Africa
08/04/2020,8,4,2020,31,0,Djibouti,DJ,DJI,958920,Africa
07/04/2020,7,4,2020,31,0,Djibouti,DJ,DJI,958920,Africa
06/04/2020,6,4,2020,8,0,Djibouti,DJ,DJI,958920,Africa
05/04/2020,5,4,2020,10,0,Djibouti,DJ,DJI,958920,Africa
04/04/2020,4,4,2020,0,0,Djibouti,DJ,DJI,958920,Africa
03/04/2020,3,4,2020,7,0,Djibouti,DJ,DJI,958920,Africa
02/04/2020,2,4,2020,3,0,Djibouti,DJ,DJI,958920,Africa
01/04/2020,1,4,2020,5,0,Djibouti,DJ,DJI,958920,Africa
31/03/2020,31,3,2020,7,0,Djibouti,DJ,DJI,958920,Africa
30/03/2020,30,3,2020,4,0,Djibouti,DJ,DJI,958920,Africa
29/03/2020,29,3,2020,2,0,Djibouti,DJ,DJI,958920,Africa
28/03/2020,28,3,2020,1,0,Djibouti,DJ,DJI,958920,Africa
27/03/2020,27,3,2020,0,0,Djibouti,DJ,DJI,958920,Africa
26/03/2020,26,3,2020,9,0,Djibouti,DJ,DJI,958920,Africa
25/03/2020,25,3,2020,0,0,Djibouti,DJ,DJI,958920,Africa
24/03/2020,24,3,2020,2,0,Djibouti,DJ,DJI,958920,Africa
23/03/2020,23,3,2020,0,0,Djibouti,DJ,DJI,958920,Africa
22/03/2020,22,3,2020,0,0,Djibouti,DJ,DJI,958920,Africa
21/03/2020,21,3,2020,0,0,Djibouti,DJ,DJI,958920,Africa
20/03/2020,20,3,2020,0,0,Djibouti,DJ,DJI,958920,Africa
19/03/2020,19,3,2020,1,0,Djibouti,DJ,DJI,958920,Africa
20/05/2020,20,5,2020,0,0,Dominica,DM,DMA,71625,America
19/05/2020,19,5,2020,0,0,Dominica,DM,DMA,71625,America
18/05/2020,18,5,2020,0,0,Dominica,DM,DMA,71625,America
17/05/2020,17,5,2020,0,0,Dominica,DM,DMA,71625,America
16/05/2020,16,5,2020,0,0,Dominica,DM,DMA,71625,America
15/05/2020,15,5,2020,0,0,Dominica,DM,DMA,71625,America
14/05/2020,14,5,2020,0,0,Dominica,DM,DMA,71625,America
13/05/2020,13,5,2020,0,0,Dominica,DM,DMA,71625,America
12/05/2020,12,5,2020,0,0,Dominica,DM,DMA,71625,America
11/05/2020,11,5,2020,0,0,Dominica,DM,DMA,71625,America
10/05/2020,10,5,2020,0,0,Dominica,DM,DMA,71625,America
09/05/2020,9,5,2020,0,0,Dominica,DM,DMA,71625,America
08/05/2020,8,5,2020,0,0,Dominica,DM,DMA,71625,America
07/05/2020,7,5,2020,0,0,Dominica,DM,DMA,71625,America
06/05/2020,6,5,2020,0,0,Dominica,DM,DMA,71625,America
05/05/2020,5,5,2020,0,0,Dominica,DM,DMA,71625,America
04/05/2020,4,5,2020,0,0,Dominica,DM,DMA,71625,America
03/05/2020,3,5,2020,0,0,Dominica,DM,DMA,71625,America
02/05/2020,2,5,2020,0,0,Dominica,DM,DMA,71625,America
01/05/2020,1,5,2020,0,0,Dominica,DM,DMA,71625,America
30/04/2020,30,4,2020,0,0,Dominica,DM,DMA,71625,America
29/04/2020,29,4,2020,0,0,Dominica,DM,DMA,71625,America
28/04/2020,28,4,2020,0,0,Dominica,DM,DMA,71625,America
27/04/2020,27,4,2020,0,0,Dominica,DM,DMA,71625,America
26/04/2020,26,4,2020,0,0,Dominica,DM,DMA,71625,America
25/04/2020,25,4,2020,0,0,Dominica,DM,DMA,71625,America
24/04/2020,24,4,2020,0,0,Dominica,DM,DMA,71625,America
23/04/2020,23,4,2020,0,0,Dominica,DM,DMA,71625,America
22/04/2020,22,4,2020,0,0,Dominica,DM,DMA,71625,America
21/04/2020,21,4,2020,0,0,Dominica,DM,DMA,71625,America
20/04/2020,20,4,2020,0,0,Dominica,DM,DMA,71625,America
19/04/2020,19,4,2020,0,0,Dominica,DM,DMA,71625,America
18/04/2020,18,4,2020,0,0,Dominica,DM,DMA,71625,America
17/04/2020,17,4,2020,0,0,Dominica,DM,DMA,71625,America
16/04/2020,16,4,2020,0,0,Dominica,DM,DMA,71625,America
15/04/2020,15,4,2020,0,0,Dominica,DM,DMA,71625,America
14/04/2020,14,4,2020,0,0,Dominica,DM,DMA,71625,America
13/04/2020,13,4,2020,0,0,Dominica,DM,DMA,71625,America
12/04/2020,12,4,2020,0,0,Dominica,DM,DMA,71625,America
11/04/2020,11,4,2020,0,0,Dominica,DM,DMA,71625,America
10/04/2020,10,4,2020,1,0,Dominica,DM,DMA,71625,America
09/04/2020,9,4,2020,0,0,Dominica,DM,DMA,71625,America
08/04/2020,8,4,2020,0,0,Dominica,DM,DMA,71625,America
07/04/2020,7,4,2020,1,0,Dominica,DM,DMA,71625,America
06/04/2020,6,4,2020,0,0,Dominica,DM,DMA,71625,America
05/04/2020,5,4,2020,0,0,Dominica,DM,DMA,71625,America
04/04/2020,4,4,2020,2,0,Dominica,DM,DMA,71625,America
03/04/2020,3,4,2020,0,0,Dominica,DM,DMA,71625,America
02/04/2020,2,4,2020,1,0,Dominica,DM,DMA,71625,America
01/04/2020,1,4,2020,0,0,Dominica,DM,DMA,71625,America
31/03/2020,31,3,2020,0,0,Dominica,DM,DMA,71625,America
30/03/2020,30,3,2020,0,0,Dominica,DM,DMA,71625,America
29/03/2020,29,3,2020,0,0,Dominica,DM,DMA,71625,America
28/03/2020,28,3,2020,0,0,Dominica,DM,DMA,71625,America
27/03/2020,27,3,2020,4,0,Dominica,DM,DMA,71625,America
26/03/2020,26,3,2020,5,0,Dominica,DM,DMA,71625,America
25/03/2020,25,3,2020,1,0,Dominica,DM,DMA,71625,America
24/03/2020,24,3,2020,0,0,Dominica,DM,DMA,71625,America
23/03/2020,23,3,2020,1,0,Dominica,DM,DMA,71625,America
20/05/2020,20,5,2020,498,7,Dominican_Republic,DO,DOM,10627165,America
19/05/2020,19,5,2020,411,6,Dominican_Republic,DO,DOM,10627165,America
18/05/2020,18,5,2020,421,4,Dominican_Republic,DO,DOM,10627165,America
17/05/2020,17,5,2020,154,0,Dominican_Republic,DO,DOM,10627165,America
16/05/2020,16,5,2020,419,2,Dominican_Republic,DO,DOM,10627165,America
15/05/2020,15,5,2020,124,13,Dominican_Republic,DO,DOM,10627165,America
14/05/2020,14,5,2020,296,7,Dominican_Republic,DO,DOM,10627165,America
13/05/2020,13,5,2020,266,9,Dominican_Republic,DO,DOM,10627165,America
12/05/2020,12,5,2020,287,5,Dominican_Republic,DO,DOM,10627165,America
11/05/2020,11,5,2020,465,3,Dominican_Republic,DO,DOM,10627165,America
10/05/2020,10,5,2020,506,5,Dominican_Republic,DO,DOM,10627165,America
09/05/2020,9,5,2020,281,7,Dominican_Republic,DO,DOM,10627165,America
08/05/2020,8,5,2020,288,11,Dominican_Republic,DO,DOM,10627165,America
07/05/2020,7,5,2020,327,8,Dominican_Republic,DO,DOM,10627165,America
06/05/2020,6,5,2020,245,8,Dominican_Republic,DO,DOM,10627165,America
05/05/2020,5,5,2020,281,13,Dominican_Republic,DO,DOM,10627165,America
04/05/2020,4,5,2020,376,7,Dominican_Republic,DO,DOM,10627165,America
03/05/2020,3,5,2020,290,13,Dominican_Republic,DO,DOM,10627165,America
02/05/2020,2,5,2020,316,12,Dominican_Republic,DO,DOM,10627165,America
01/05/2020,1,5,2020,320,8,Dominican_Republic,DO,DOM,10627165,America
30/04/2020,30,4,2020,236,7,Dominican_Republic,DO,DOM,10627165,America
29/04/2020,29,4,2020,281,8,Dominican_Republic,DO,DOM,10627165,America
28/04/2020,28,4,2020,0,0,Dominican_Republic,DO,DOM,10627165,America
27/04/2020,27,4,2020,209,5,Dominican_Republic,DO,DOM,10627165,America
26/04/2020,26,4,2020,177,6,Dominican_Republic,DO,DOM,10627165,America
25/04/2020,25,4,2020,206,2,Dominican_Republic,DO,DOM,10627165,America
24/04/2020,24,4,2020,243,5,Dominican_Republic,DO,DOM,10627165,America
23/04/2020,23,4,2020,256,15,Dominican_Republic,DO,DOM,10627165,America
